psc_code,psc_name
V301,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION
V302,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: TRAVEL AGENT
V9,"OTHER TRANSPORT, TRAVEL, RELOCAT SV"
V999,TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER
W,LEASE/RENT EQUIPMENT
W0,LEASE OR RENTAL OF EQUIPMENT
W010,LEASE OR RENTAL OF EQUIPMENT- WEAPONS
W011,LEASE OR RENTAL OF EQUIPMENT- NUCLEAR ORDNANCE
W012,LEASE OR RENTAL OF EQUIPMENT- FIRE CONTROL EQUIPMENT
W013,LEASE OR RENTAL OF EQUIPMENT- AMMUNITION AND EXPLOSIVES
W014,LEASE OR RENTAL OF EQUIPMENT- GUIDED MISSILES
W015,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
W016,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES
W017,"LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
W018,LEASE OR RENTAL OF EQUIPMENT- SPACE VEHICLES
W019,"LEASE OR RENTAL OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
W020,LEASE OR RENTAL OF EQUIPMENT- SHIP AND MARINE EQUIPMENT
W022,LEASE OR RENTAL OF EQUIPMENT- RAILWAY EQUIPMENT
W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
W024,LEASE OR RENTAL OF EQUIPMENT- TRACTORS
W025,LEASE OR RENTAL OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS
W026,LEASE OR RENTAL OF EQUIPMENT- TIRES AND TUBES
W028,"LEASE OR RENTAL OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS"
W029,LEASE OR RENTAL OF EQUIPMENT- ENGINE ACCESSORIES
W030,LEASE OR RENTAL OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT
W031,LEASE OR RENTAL OF EQUIPMENT- BEARINGS
W032,LEASE OR RENTAL OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT
W034,LEASE OR RENTAL OF EQUIPMENT- METALWORKING MACHINERY
W035,LEASE OR RENTAL OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT
W036,LEASE OR RENTAL OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY
W037,LEASE OR RENTAL OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT
W038,"LEASE OR RENTAL OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT"
W039,LEASE OR RENTAL OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT
W040,"LEASE OR RENTAL OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS"
W041,"LEASE OR RENTAL OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
W042,LEASE OR RENTAL OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
W043,LEASE OR RENTAL OF EQUIPMENT- PUMPS AND COMPRESSORS
W044,"LEASE OR RENTAL OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
W045,"LEASE OR RENTAL OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
W046,LEASE OR RENTAL OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
W047,"LEASE OR RENTAL OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS"
W048,LEASE OR RENTAL OF EQUIPMENT- VALVES
W049,LEASE OR RENTAL OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT
W051,LEASE OR RENTAL OF EQUIPMENT- HAND TOOLS
W052,LEASE OR RENTAL OF EQUIPMENT- MEASURING TOOLS
W053,LEASE OR RENTAL OF EQUIPMENT- HARDWARE AND ABRASIVES
W054,LEASE OR RENTAL OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING
W055,"LEASE OR RENTAL OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
W056,LEASE OR RENTAL OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS
W058,"LEASE OR RENTAL OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT"
W059,LEASE OR RENTAL OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
W060,"LEASE OR RENTAL OF EQUIPMENT- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES"
W061,LEASE OR RENTAL OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
W062,LEASE OR RENTAL OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS
W063,"LEASE OR RENTAL OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
W065,"LEASE OR RENTAL OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
W066,LEASE OR RENTAL OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT
W067,LEASE OR RENTAL OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT
W068,LEASE OR RENTAL OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS
W069,LEASE OR RENTAL OF EQUIPMENT- TRAINING AIDS AND DEVICES
W070,LEASE OR RENTAL OF EQUIPMENT- INFORMATION TECHNOLOGY/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT
W071,LEASE OR RENTAL OF EQUIPMENT- FURNITURE
W072,LEASE OR RENTAL OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
W073,LEASE OR RENTAL OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT
W074,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
W075,LEASE OR RENTAL OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES
W076,"LEASE OR RENTAL OF EQUIPMENT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
W077,LEASE OR RENTAL OF EQUIPMENT- MUSICAL INST/PHONOGRAPH/HOME RADIO
W078,LEASE OR RENTAL OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT
W079,LEASE OR RENTAL OF EQUIPMENT- CLEANING EQUIPMENT AND SUPPLIES
W080,"LEASE OR RENTAL OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
W081,"LEASE OR RENTAL OF EQUIPMENT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
W083,"LEASE OR RENTAL OF EQUIPMENT- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
W084,"LEASE OR RENTAL OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
W085,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES
W087,LEASE OR RENTAL OF EQUIPMENT- AGRICULTURAL SUPPLIES
W088,LEASE OR RENTAL OF EQUIPMENT- LIVE ANIMALS
W089,LEASE OR RENTAL OF EQUIPMENT- SUBSISTENCE
W091,"LEASE OR RENTAL OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES"
W093,LEASE OR RENTAL OF EQUIPMENT- NONMETALLIC FABRICATED MATERIALS
W094,LEASE OR RENTAL OF EQUIPMENT- NONMETALLIC CRUDE MATERIALS
W095,"LEASE OR RENTAL OF EQUIPMENT- METAL BARS, SHEETS, AND SHAPES"
W096,"LEASE OR RENTAL OF EQUIPMENT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
W099,LEASE OR RENTAL OF EQUIPMENT- MISCELLANEOUS
X,LEASE/RENT FACILITIES
X1,LEASE/RENTAL OF BUILDINGS
X111,LEASE/RENTAL OF OFFICE BUILDINGS
X112,LEASE-RENT OF CONF SPACE & FAC
X119,LEASE-RENT OF OTHER ADMIN-SVC BLDGS
X121,LEASE-RENT OF AIR TRAFFIC TOWERS
X122,LEASE-RENT OF AIR TRAFFIC TNG FAC
X123,LEASE-RENT OF RADAR & NAV FACILITY
X124,LEASE/RENTAL OF AIRPORT RUNWAYS
X125,LEASE/RENTAL OF AIRPORT TERMINALS
X126,LEASE-RENT OF MISSILE SYSTEMS FAC
X127,LEASE-RENT OF ELCT & COMM SYS FAC
X129,LEASE-RENT OF OTHER AIRFIELD STRUCT
X131,LEASE/RENTAL OF SCHOOLS
X139,LEASE-RENT OF OTHER EDUCATIONAL BLD
X141,LEASE-RENT OF HOSPITALS & INFIRMARY
X142,LEASE-RENT OF LABS & CLINICS
X149,LEASE-RENT OF OTHER HOSPITAL BLDGS
X151,LEASE-RENT OF AMMUNITION FACILITIES
X152,LEASE-RENT OF MAINT BLDGS
X153,LEASE-RENT OF PRODUCTION BLDGS
X154,LEASE-RENT OF SHIP CONST-REP FAC
X155,LEASE-RENT OF TANK AUTOMOTIVE FAC
X159,LEASE-RENT OF OTHER INDUSTRIAL BLDG
X161,LEASE-RENT OF FAMILY HOUSING
X162,LEASE-RENT OF RECREATIONAL BLDGS
X163,LEASE-RENT OF TROOP HOUSING
X164,LEASE/RENTAL OF DINING FACILITIES
X165,LEASE-RENT OF RELIGIOUS
X166,LEASE/RENTAL OF PENAL FACILITIES
X169,LEASE-RENT OF OTHER RESIDENTIAL BLD
X171,LEASE-RENT OF AMMO STORAGE BLDGS
X172,LEASE-RENT OF FOOD STORAGE BLDGS
X173,LEASE-RENT OF FUEL STORAGE BLDGS
X174,LEASE-RENT OF OPEN STORAGE FAC
X179,LEASE-RENT OF OTHER WAREHOUSE BLDGS
X181,LEASE-RENT OF R&D GOCO FACILITIES
X182,LEASE-RENT OF R&D GOGO FACILITIES
X183,LEASE-RENT OF R&D GOCO ENVIR LAB
X184,LEASE-RENT OF R&D GOGO ENVIR LAB
X191,LEASE-RENT OF EXHIBITION BUILDINGS
X192,LEASE-RENT OF TEST BUILDINGS
X199,LEASE-RENT OF MISC BLDGS
X1AA,LEASE/RENTAL OF OFFICE BUILDINGS
X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES
X1AZ,LEASE/RENTAL OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS
X1BA,LEASE/RENTAL OF AIR TRAFFIC CONTROL TOWERS
X1BB,LEASE/RENTAL OF AIR TRAFFIC CONTROL TRAINING FACILITIES
X1BC,LEASE/RENTAL OF RADAR AND NAVIGATIONAL FACILITIES
X1BD,LEASE/RENTAL OF AIRPORT RUNWAYS AND TAXIWAYS
X1BE,LEASE/RENTAL OF AIRPORT TERMINALS
X1BF,LEASE/RENTAL OF MISSILE SYSTEM FACILITIES
X1BG,LEASE/RENTAL OF ELECTRONIC AND COMMUNICATIONS FACILITIES
X1BZ,LEASE/RENTAL OF OTHER AIRFIELD STRUCTURES
X1CA,LEASE/RENTAL OF SCHOOLS
X1CZ,LEASE/RENTAL OF OTHER EDUCATIONAL BUILDINGS
X1DA,LEASE/RENTAL OF HOSPITALS AND INFIRMARIES
X1DB,LEASE/RENTAL OF LABORATORIES AND CLINICS
X1DZ,LEASE/RENTAL OF OTHER HOSPITAL BUILDINGS
X1EA,LEASE/RENTAL OF AMMUNITION FACILITIES
X1EB,LEASE/RENTAL OF MAINTENANCE BUILDINGS
X1EC,LEASE/RENTAL OF PRODUCTION BUILDINGS
X1ED,LEASE/RENTAL OF SHIP CONSTRUCTION AND REPAIR FACILITIES
X1EE,LEASE/RENTAL OF TANK AUTOMOTIVE FACILITIES
X1EZ,LEASE/RENTAL OF OTHER INDUSTRIAL BUILDINGS
X1FA,LEASE/RENTAL OF FAMILY HOUSING FACILITIES
X1FB,LEASE/RENTAL OF RECREATIONAL BUILDINGS
X1FC,LEASE/RENTAL OF TROOP HOUSING FACILITIES
X1FD,LEASE/RENTAL OF DINING FACILITIES
X1FE,LEASE/RENTAL OF RELIGIOUS FACILITIES
X1FF,LEASE/RENTAL OF PENAL FACILITIES
X1FZ,LEASE/RENTAL OF OTHER RESIDENTIAL BUILDINGS
X1GA,LEASE/RENTAL OF AMMUNITION STORAGE BUILDINGS
X1GB,LEASE/RENTAL OF FOOD OR GRAIN STORAGE BUILDINGS
X1GC,LEASE/RENTAL OF FUEL STORAGE BUILDINGS
X1GD,LEASE/RENTAL OF OPEN STORAGE FACILITIES
X1GZ,LEASE/RENTAL OF OTHER WAREHOUSE BUILDINGS
X1HA,LEASE/RENTAL OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES
X1HB,LEASE/RENTAL OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES
X1HC,LEASE/RENTAL OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES
X1HZ,LEASE/RENTAL OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES
X1JA,LEASE/RENTAL OF MUSEUMS AND EXHIBITION BUILDINGS
X1JB,LEASE/RENTAL OF TESTING AND MEASUREMENT BUILDINGS
X1JZ,LEASE/RENTAL OF MISCELLANEOUS BUILDINGS
X1KA,LEASE/RENTAL OF DAMS
X1KB,LEASE/RENTAL OF CANALS
X1KC,LEASE/RENTAL OF MINE FIRE CONTROL FACILITIES
X1KD,LEASE/RENTAL OF MINE SUBSIDENCE CONTROL FACILITIES
X1KE,LEASE/RENTAL OF SURFACE MINE RECLAMATION FACILITIES
X1KF,LEASE/RENTAL OF DREDGING FACILITIES
X1KZ,LEASE/RENTAL OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES
X1LA,LEASE/RENTAL OF AIRPORT SERVICE ROADS
X1LB,"LEASE/RENTAL OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS"
X1LC,LEASE/RENTAL OF TUNNELS AND SUBSURFACE STRUCTURES
X1LZ,LEASE/RENTAL OF PARKING FACILITIES
X1MA,LEASE/RENTAL OF EPG FACILITIES - COAL
X1MB,LEASE/RENTAL OF EPG FACILITIES - GAS
X1MC,LEASE/RENTAL OF EPG FACILITIES - GEOTHERMAL
X1MD,LEASE/RENTAL OF EPG FACILITIES - HYDRO
X1ME,LEASE/RENTAL OF EPG FACILITIES - NUCLEAR
X1MF,LEASE/RENTAL OF EPG FACILITIES - PETROLEUM
X1MG,LEASE/RENTAL OF EPG FACILITIES - SOLAR
X1MH,LEASE/RENTAL OF EPG FACILITIES - WIND
X1MZ,"LEASE/RENTAL OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION"
X1NA,LEASE/RENTAL OF FUEL SUPPLY FACILITIES
X1NB,LEASE/RENTAL OF HEATING AND COOLING PLANTS
X1NC,LEASE/RENTAL OF POLLUTION ABATEMENT AND CONTROL FACILITIES
X1ND,LEASE/RENTAL OF SEWAGE AND WASTE FACILITIES
X1NE,LEASE/RENTAL OF WATER SUPPLY FACILITIES
X1NZ,LEASE/RENTAL OF OTHER UTILITIES
X1PA,LEASE/RENTAL OF RECREATION FACILITIES (NON-BUILDING)
X1PB,LEASE/RENTAL OF EXHIBIT DESIGN (NON-BUILDING)
X1PC,LEASE/RENTAL OF UNIMPROVED REAL PROPERTY (LAND)
X1PD,LEASE/RENTAL OF WASTE TREATMENT AND STORAGE FACILITIES
X1PZ,LEASE/RENTAL OF OTHER NON-BUILDING FACILITIES
X1QA,LEASE/RENTAL OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)
X2,LEASE/RENTAL NONBUILDING FACILITIES
X211,LEASE/RENTAL OF DAMS
X212,LEASE/RENTAL OF CANALS
X213,LEASE-RENT OF MINE FIRE CONT
X214,LEASE-RENT OF MINE SUBSIDENCE CONT
X215,LEASE-RENT OF SURFACE MINE RECLAM
X216,LEASE/RENTAL OF DREDGING
X219,LEASE-RENT OF OTHER CONSV STRUCTURE
X221,LEASE-RENT OF AIRPORT SERVICE ROADS
X222,LEASE-RENT OF HWYS-RDS-STS-BRDGS-RA
X223,LEASE-RENT OF TUNNELS-SUBSURF STRUC
X224,LEASE-RENT OF PARKING FACILITIES
X231,LEASE-RENT OF EPG - COAL
X232,LEASE-RENT OF EPG - GAS
X233,LEASE-RENT OF EPG - GEOTHERMAL
X234,LEASE-RENT OF EPG - HYDRO
X235,LEASE-RENT OF EPG - NUCLEAR
X236,LEASE-RENT OF EPG - PETROLEUM
X237,LEASE-RENT OF EPG - SOLAR
X239,LEASE-RENT OF EPG - OTHER
X241,LEASE-RENT OF FUEL SUPPLY
X242,LEASE-RENT OF HEATING & COOL PLANTS
X243,LEASE-RENT OF POLLUTION ABATEMENT
X244,LEASE-RENT OF SEWAGE & WASTE
X245,LEASE-RENT OF WATER SUPPLY
X249,LEASE/RENTAL OF OTHER UTILITIES
X291,LEASE-RENT OF RECREA NON-BLDG STRUC
X292,LEASE-RENT OF EXHIBIT (NON-BLDG)
X293,LEASE-RENT OF UNIMPROVED REAL PROP
X294,LEASE-RENT OF WASTE TRMT-STORE FAC
X299,LEASE-RENT OF ALL OTH NON-BLDG FACS
X3,LEASE/RENTAL OF RESTORATION ACTIVS
X300,LEASE-RENT OF RESTORATION
Y,CONSTRUCT OF STRUCTURES/FACILITIES
Y1,CONSTRUCTION OF BUILDINGS
Y111,CONSTRUCTION OF OFFICE BUILDINGS
Y112,CONSTRUCT/CONF SPACE & FAC
Y119,CONSTRUCT/OTHER ADMIN & SVCS BLDGS
Y121,CONSTRUCT/AIR TRAFFIC CONT TOWERS
Y122,CONSTRUCT/AIR TRAFFIC TRAINING FAC
Y123,CONSTRUCT/RADAR & NAVIGATIONAL FAC
Y124,CONSTRUCTION OF AIRPORT RUNWAYS
Y125,CONSTRUCTION OF AIRPORT TERMINALS
Y126,CONSTRUCT/MISSILE SYSTEM FACILITIES
Y127,CONSTRUCT/ELCT & COMM SYSTEM FAC
Y129,CONSTRUCT/OTHER AIRFIELD STRUCTURES
Y131,CONSTRUCTION OF SCHOOLS
Y139,CONSTRUCT/OTHER EDUCATIONAL BLDGS
Y141,CONSTRUCT/HOSPITALS & INFIRMARIES
Y142,CONSTRUCT/LABORATORIES & CLINICS
Y149,CONSTRUCT/OTHER HOSPITAL BLDGS
Y151,CONSTRUCT/AMMUNITION FACILITIES
Y152,CONSTRUCT/MAINT BLDGS
Y153,CONSTRUCT/PRODUCTION BLDGS
Y154,CONSTRUCT/SHIP CONSTR & REP FAC
Y155,CONSTRUCT/TANK AUTOMOTIVE FAC
Y159,CONSTRUCT/OTHER INDUSTRIAL BLDGS
Y161,CONSTRUCT/FAMILY HOUSING
Y162,CONSTRUCT/RECREATIONAL BLDGS
Y163,CONSTRUCT/TROOP HOUSING
Y164,CONSTRUCTION OF DINING FACILITIES
Y165,CONSTRUCT/RELIGIOUS FACILITIES
Y166,CONSTRUCTION OF PENAL FACILITIES
Y169,CONSTRUCT/OTHER RESIDENTIAL BLDGS
Y171,CONSTRUCT/AMMUNITION STORAGE BLDG
Y172,CONSTRUCT/FOOD/GRAIN STORAGE BLDGS
Y173,CONSTRUCT/FUEL STORAGE BLDGS
Y174,CONSTRUCT/OPEN STORAGE FACILITIES
Y179,CONSTRUCT/OTHER WAREHOUSE BLDGS
Y181,CONSTRUCT/R&D - GOCO FACILITIES
Y182,CONSTRUCT/R&D - GOGO FACILITIES
Y183,CONSTRUCT/R&D-GOCO ENVIR LABS
Y184,CONSTRUCT/R&D-GOGO ENVIR LABS
Y191,CONSTRUCT/MUSEUMS & EXHIBITION BLDG
Y192,CONSTRUCT/TEST & MEASUREMENT BLDGS
Y199,CONSTRUCT/MISC BLDGS
Y1AA,CONSTRUCTION OF OFFICE BUILDINGS
Y1AB,CONSTRUCTION OF CONFERENCE SPACE AND FACILITIES
Y1AZ,CONSTRUCTION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS
Y1BA,CONSTRUCTION OF AIR TRAFFIC CONTROL TOWERS
Y1BB,CONSTRUCTION OF AIR TRAFFIC CONTROL TRAINING FACILITIES
Y1BC,CONSTRUCTION OF RADAR AND NAVIGATIONAL FACILITIES
Y1BD,CONSTRUCTION OF AIRPORT RUNWAYS AND TAXIWAYS
Y1BE,CONSTRUCTION OF AIRPORT TERMINALS
Y1BF,CONSTRUCTION OF MISSILE SYSTEM FACILITIES
Y1BG,CONSTRUCTION OF ELECTRONIC AND COMMUNICATIONS FACILITIES
Y1BZ,CONSTRUCTION OF OTHER AIRFIELD STRUCTURES
Y1CA,CONSTRUCTION OF SCHOOLS
Y1CZ,CONSTRUCTION OF OTHER EDUCATIONAL BUILDINGS
Y1DA,CONSTRUCTION OF HOSPITALS AND INFIRMARIES
Y1DB,CONSTRUCTION OF LABORATORIES AND CLINICS
Y1DZ,CONSTRUCTION OF OTHER HOSPITAL BUILDINGS
Y1EA,CONSTRUCTION OF AMMUNITION FACILITIES
Y1EB,CONSTRUCTION OF MAINTENANCE BUILDINGS
Y1EC,CONSTRUCTION OF PRODUCTION BUILDINGS
Y1ED,CONSTRUCTION OF SHIP CONSTRUCTION AND REPAIR FACILITIES
Y1EE,CONSTRUCTION OF TANK AUTOMOTIVE FACILITIES
Y1EZ,CONSTRUCTION OF OTHER INDUSTRIAL BUILDINGS
Y1FA,CONSTRUCTION OF FAMILY HOUSING FACILITIES
Y1FB,CONSTRUCTION OF RECREATIONAL BUILDINGS
Y1FC,CONSTRUCTION OF TROOP HOUSING FACILITIES
Y1FD,CONSTRUCTION OF DINING FACILITIES
Y1FE,CONSTRUCTION OF RELIGIOUS FACILITIES
Y1FF,CONSTRUCTION OF PENAL FACILITIES
Y1FZ,CONSTRUCTION OF OTHER RESIDENTIAL BUILDINGS
Y1GA,CONSTRUCTION OF AMMUNITION STORAGE BUILDINGS
Y1GB,CONSTRUCTION OF FOOD OR GRAIN STORAGE BUILDINGS
Y1GC,CONSTRUCTION OF FUEL STORAGE BUILDINGS
Y1GD,CONSTRUCTION OF OPEN STORAGE FACILITIES
Y1GZ,CONSTRUCTION OF OTHER WAREHOUSE BUILDINGS
Y1HA,CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES
Y1HB,CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES
Y1HC,CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES
Y1HZ,CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES
Y1JA,CONSTRUCTION OF MUSEUMS AND EXHIBITION BUILDINGS
Y1JB,CONSTRUCTION OF TESTING AND MEASUREMENT BUILDINGS
Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS
Y1KA,CONSTRUCTION OF DAMS
Y1KB,CONSTRUCTION OF CANALS
Y1KC,CONSTRUCTION OF MINE FIRE CONTROL FACILITIES
Y1KD,CONSTRUCTION OF MINE SUBSIDENCE CONTROL FACILITIES
Y1KE,CONSTRUCTION OF SURFACE MINE RECLAMATION FACILITIES
Y1KF,CONSTRUCTION OF DREDGING FACILITIES
Y1KZ,CONSTRUCTION OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES
Y1LA,CONSTRUCTION OF AIRPORT SERVICE ROADS
Y1LB,"CONSTRUCTION OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS"
Y1LC,CONSTRUCTION OF TUNNELS AND SUBSURFACE STRUCTURES
Y1LZ,CONSTRUCTION OF PARKING FACILITIES
Y1MA,CONSTRUCTION OF EPG FACILITIES - COAL
Y1MB,CONSTRUCTION OF EPG FACILITIES - GAS
Y1MC,CONSTRUCTION OF EPG FACILITIES - GEOTHERMAL
Y1MD,CONSTRUCTION OF EPG FACILITIES - HYDRO
Y1ME,CONSTRUCTION OF EPG FACILITIES - NUCLEAR
Y1MF,CONSTRUCTION OF EPG FACILITIES - PETROLEUM
Y1MG,CONSTRUCTION OF EPG FACILITIES - SOLAR
Y1MH,CONSTRUCTION OF EPG FACILITIES - WIND
Y1MZ,"CONSTRUCTION OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION"
Y1NA,CONSTRUCTION OF FUEL SUPPLY FACILITIES
Y1NB,CONSTRUCTION OF HEATING AND COOLING PLANTS
Y1NC,CONSTRUCTION OF POLLUTION ABATEMENT AND CONTROL FACILITIES
Y1ND,CONSTRUCTION OF SEWAGE AND WASTE FACILITIES
Y1NE,CONSTRUCTION OF WATER SUPPLY FACILITIES
Y1NZ,CONSTRUCTION OF OTHER UTILITIES
Y1PA,CONSTRUCTION OF RECREATION FACILITIES (NON-BUILDING)
Y1PB,CONSTRUCTION OF EXHIBIT DESIGN (NON-BUILDING)
Y1PC,CONSTRUCTION OF UNIMPROVED REAL PROPERTY (LAND)
Y1PD,CONSTRUCTION OF WASTE TREATMENT AND STORAGE FACILITIES
Y1PZ,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES
Y1QA,CONSTRUCTION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)
Y2,CONSTRUCT NONBUILDING FACILITIES
Y211,CONSTRUCTION OF DAMS
Y212,CONSTRUCTION OF CANALS
Y213,CONSTRUCT/MINE FIRE CONT
Y214,CONSTRUCT/MINE SUBSIDENCE CONT
Y215,CONSTRUCT/SURFACE MINE RECLAMATION
Y216,CONSTRUCTION OF DREDGING
Y217,"Dredging, incl. Dustpan and Sea-Going Hoppers"
Y219,CONSTRUCT/OTHER CONSERVATION
Y221,CONSTRUCT/AIRPORT SERVICE ROADS
Y222,CONSTRUCT/HIGHWAYS-RDS-STS-BRDGS-RA
Y223,CONSTRUCT/TUNNEL & SUBSURF STRUCT
Y224,CONSTRUCT/PARKING FACILITIES
Y231,CONSTRUCT/EPG - COAL
Y232,CONSTRUCT/EPG - GAS
Y233,CONSTRUCT/EPG - GEOTHERMAL
Y234,CONSTRUCT/EPG - HYDRO
Y235,CONSTRUCT/EPG - NUCLEAR
Y236,CONSTRUCT/EPG - PETROLEUM
Y237,CONSTRUCT/EPG - SOLAR
Y239,CONSTRUCT/EPG - OTHER INCL TRANSM
Y241,CONSTRUCT/FUEL SUPPLY
Y242,CONSTRUCT/HEATING & COOLING PLANTS
Y243,CONSTRUCT/POLLUTE ABATEMENT & CONTR
Y244,CONSTRUCT/SEWAGE & WASTE
Y245,CONSTRUCT/WATER SUPPLY
Y249,CONSTRUCTION OF OTHER UTILITIES
Y291,CONSTRUCT/REC NON-BLDG STRUCTS
Y292,CONSTRUCT/EXHIBIT (NON-BLDG)
Y293,CONSTRUCT/UNIMPROVED REAL PROP
Y294,CONSTRUCT/WASTE TRMT-STORE FAC
Y299,CONTRUCT/ALL OTHER NON-BLDG FACS
Y3,CONSTRUCT OF RESTORATION ACTIVITIES
Y300,CONSTRUCT/RESTORATION
Z,"MAINT, REPAIR, ALTER REAL PROPERTY"
Z1,"MAINT, ALTER, REPAIR BUILDINGS"
Z111,MAINT-REP-ALT/OFFICE BLDGS
Z112,MAINT-REP-ALT/CONF SPACE & FAC
Z119,MAINT-REP-ALT/OTHER ADMIN BLDGS
Z121,MAINT-REP-ALT/AIR TRAFFIC TOWERS
